Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
94551ffb-a96d-351f-bed2-079d9be18992,PCP12638,80 WASHINGTON ST BLDG F,NORWELL,MA,02061-1799,42.164569,-70.818844,781-421-6120,5037.239999999997,39
5f6fe06a-a687-3540-8cab-fda5744d8a29,PCP13802,986 SARATOGA ST,EAST BOSTON,MA,02128-1142,42.375541,-70.970646,617-846-3330,3745.6399999999985,29
4fcb10ee-76f2-3aab-97e2-936d0e7bd308,PCP13852,150 SPEEN ST,FRAMINGHAM,MA,01701-2004,42.307905,-71.436196,508-879-5200,4778.919999999997,37
0aa388c5-cfe9-3563-945a-05aa2bcf1cfc,PCP13934,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,774-535-2947,17049.119999999984,132
46490f66-6e36-3a07-8091-b1332e56f875,PCP14017,3 ESSEX GREEN DR,PEABODY,MA,01960-2913,42.534279,-70.969782,978-532-5444,5553.8799999999965,43
a2879c54-b45d-3af3-bdb9-f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,02186-3513,42.241557,-71.082432,617-728-1410,4133.119999999998,32
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,2324.88,18
e2511fb0-0282-3927-95dd-67727a56425a,PCP14290,32 GLENWOOD AVE,NEWTON CENTER,MA,02459-2503,42.331876,-71.208402,617-969-3322,645.8,5
3117b55a-2954-3db6-9a5b-80f13c58c7fc,PCP14426,46 FLETCHER ST,ROSLINDALE,MA,02131-1916,42.33196,-71.020173,617-640-0951,3874.7999999999984,30
59a3a46d-e206-3052-8c82-cbafc00cf1ba,PCP14572,512 MAIN ST,SHREWSBURY,MA,01545-6405,42.284766999999995,-71.714228,508-842-2797,6716.319999999995,52
641bb7d9-b068-3b05-80d8-b830bedcad94,ACKEYE  LLC,13 OLD S RD,NANTUCKET,MA,02554-6065,41.293416,-70.10216899999999,508-228-0844,5295.559999999997,41
4810c1d2-5d3c-3ab5-a813-ae6801ff7f67,PCP14621,927 TEMPLE ST,WHITMAN,MA,02382-1057,42.078974,-70.93939,781-718-4038,19115.679999999982,148
7718ab22-eecf-396e-8551-6ea961b06d4c,PCP14957,600 WORCESTER RD,FRAMINGHAM,MA,01702-5316,42.307905,-71.436196,508-879-0222,1420.7600000000002,11
85d0f42f-49b1-3f6c-a887-8c211d91f4e4,PCP14958,654 WASHINGTON ST,BRAINTREE,MA,02184-5747,42.205416,-71.00216800000003,857-288-8913,4391.439999999998,34
92fba4ac-ef81-3a44-9921-64c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,02641-0356,41.735496999999995,-70.157388,508-385-7474,10978.599999999991,85
d7d3d353-350e-3cc0-b6de-f3f83733041c,PCP15289,24 N MAPLE ST,FLORENCE,MA,01062-1323,42.327044,-72.67463000000002,413-535-6521,8912.039999999994,69
5fb63ea3-32ab-39c9-8414-1b88434ac999,PCP15307,10 SPRING ST,MARBLEHEAD,MA,01945-3314,42.495629,-70.83582,781-639-0010,9041.199999999993,70
3ab5b818-5a6d-3d91-9d3c-6a00661bab00,PCP15340,238 ELM ST,AMESBURY,MA,01913-3828,42.851284,-70.955837,978-388-4848,6070.519999999996,47
39b645f9-8999-3177-8121-df78e1273232,PCP15422,2 BROOKHOUSE DR,MARBLEHEAD,MA,01945-1611,42.495629,-70.83582,781-631-0155,7878.759999999994,61
6a49dcb4-0ce4-3998-aaf3-19b29e6a350d,PCP15682,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-738-1430,1937.4000000000005,15
728e75a0-2274-303e-97dc-1af51ebd30b5,PCP15792,401 MAIN ST,AMHERST,MA,01002-2353,42.363534,-72.50729100000001,781-451-6966,3745.6399999999985,29
95394b17-2f1f-3c42-b4e2-233704fb9195,PCP16338,65 POST OFFICE PARK,WILBRAHAM,MA,01095-1159,42.126883,-72.430952,413-366-1717,6199.679999999996,48
1aff39b8-795f-3b7f-ba33-72648f3fa068,PCP16544,6 HASCALL ST,SHREWSBURY,MA,01545-2904,42.284766999999995,-71.714228,508-845-2778,3616.4799999999987,28
56391b01-738c-3706-98c0-cedbbad802dd,PCP16566,150 LAUREL ST,FALL RIVER,MA,02724-3008,41.725351,-71.094162,508-345-9398,4649.7599999999975,36
f09158e0-042f-381f-8e22-05b849bbd48b,PCP16702,49 ROBINWOOD AVE,JAMAICA PLAIN,MA,02130-2156,42.33196,-71.020173,617-390-1305,7103.799999999995,55
59e287a5-d68e-3fcd-9147-37d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,02777-4594,41.758163,-71.21418100000001,508-675-7725,6328.839999999996,49
6002ae67-ed4e-36a4-9e76-5eefc37255cb,PCP17024,755 GRATTAN ST,CHICOPEE,MA,01020-1238,42.175668,-72.572257,413-532-1040,4003.959999999998,31
32cea709-9cc0-3f5b-b6f6-c151ec4e5aa8,PCP17078,109 ADAMS ST,SAGAMORE,MA,02561,41.782888,-70.5321,508-888-5005,15628.359999999986,121
b113acfc-6ee8-35b7-932a-cfcf91136002,PCP17091,181 PARK AVE,WEST SPRINGFIELD,MA,01089-3365,42.125451,-72.649734,413-781-2348,2066.5600000000004,16
13e7e16b-beb1-3ce9-8e4d-3e8d697773bf,PCP17470,462 PLAIN ST,MARSHFIELD,MA,02050-2705,42.115139,-70.71033100000001,781-837-9956,4262.279999999998,33
9fde1290-67cc-31f1-991f-3228595af4f7,PCP17580,66 PLEASANT ST,SAGAMORE,MA,02561,41.782888,-70.5321,508-888-2020,8007.919999999994,62
6d7e1051-7a28-33f6-9c50-608a10792892,PCP17777,44 STERLING ST,WEST BOYLSTON,MA,01583-1217,42.369417,-71.785036,508-835-6200,18728.199999999983,145
17858e6e-2c6a-3458-8ef6-2c0dd5d834cf,PCP17778,840 MAIN ST,MILLIS,MA,02054-1542,42.173103000000005,-71.36375600000001,508-376-4262,10203.639999999992,79
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,7232.959999999995,56
a91e0ad8-41e5-30a9-b919-f0c07ca7bf06,PCP17800,10 MARY CHASE RD,EASTHAM,MA,02642-2568,41.841572,-69.988926,508-240-1587,4908.079999999997,38
7a0b9372-1373-333a-9846-0e6c0030ba45,PCP17971,66 MAIN ST,LAKEVILLE,MA,02347-1608,41.834412,-70.957166,508-947-0747,4391.439999999998,34
e8eb26cc-0992-3470-b297-58a425631b10,PCP18051,104 RUSSELL ST,HADLEY,MA,01035-9570,42.356491,-72.568632,413-582-0355,4778.919999999997,37
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,16919.959999999985,131
544c9eea-d421-300f-a68d-b8226a3885ec,PCP18244,475 SCHOOL ST,MARSHFIELD,MA,02050-2034,42.115139,-70.71033100000001,781-837-8511,5424.719999999997,42
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,4908.079999999997,38
9587a206-5f13-3b16-a17f-45b3723b8bf6,PCP18468,25 WALNUT ST,WELLESLEY HILLS,MA,02481-2130,42.30539,-71.28366899999997,617-796-8804,5941.359999999996,46
5aa98f16-c832-3ec5-b52a-2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,02151-5305,42.421005,-70.99036,781-289-7929,13690.959999999988,106
0e4bf3ca-1a8c-37f0-b4b7-d6b5dad20fb6,PCP18643,84 HIGH ST,MEDFORD,MA,02155-3819,42.423844,-71.10923100000001,781-391-6222,4908.079999999997,38
79938991-9c88-32be-b31f-3f51d2a15784,PCP18807,15 POND BROOK CIR,WESTON,MA,02493-1425,42.360502000000004,-71.303433,617-620-7749,7749.599999999994,60
f0f86560-e984-3bb4-b93e-480bb4691e0f,PCP19053,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,413-949-3391,10074.479999999992,78
bf89fd37-b82c-3eeb-b9af-712129f02de2,PCP19250,43 BROAD ST,WESTFIELD,MA,01085-2912,42.138838,-72.755911,413-562-2600,5295.559999999997,41
8526992b-f75c-3bb8-b003-ca6bc2ff9cf2,PCP19339,348 SHREWSBURY ST,WORCESTER,MA,01604-4616,42.269478,-71.807783,508-798-2421,4391.439999999998,34
4760f33a-83c4-3727-84a7-a8a6080125cb,PCP19561,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,617-947-7456,2841.5199999999995,22
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,14078.439999999988,109
cc648e4d-ae3a-3933-930e-f1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,781-326-3571,5424.719999999997,42
76414819-cc4b-3ceb-b54a-89481b9fb641,PCP19822,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,781-631-8581,1679.0800000000004,13
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,2195.7200000000003,17
83851919-6de6-352f-9b68-9416d514d3eb,PCP20509,865 W ST,ATTLEBORO,MA,02703-3335,41.931653000000004,-71.294503,508-226-2037,7103.799999999995,55
87a78548-5d1d-39b6-ba43-facddae32952,PCP20558,15 HARRISON ST,NEWBURYPORT,MA,01950-3114,42.812141,-70.886646,978-270-3604,5424.719999999997,42
b14446f6-e81b-3970-92b3-b0bf78b11aac,PCP20894,58 STETSON PL,DUXBURY,MA,02332-4507,42.044307,-70.70604499999999,781-204-0110,1679.0800000000004,13
43ffaa09-80df-3fed-a263-024150ede443,PCP21226,296 N MAIN ST,EAST LONGMEADOW,MA,01028-1878,42.062378,-72.498111,413-206-8349,6587.159999999995,51
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,7749.599999999994,60
46ef6016-71fa-355f-91da-f6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,02180-3305,42.474208000000004,-71.097665,781-438-3372,3874.7999999999984,30
96dea973-aaeb-3488-8295-ea624de3fd33,PCP21502,154 HAVERHILL ST,METHUEN,MA,01844-3400,42.742751,-71.178588,978-794-9500,7749.599999999994,60
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,413-236-0995,11882.71999999999,92
9c87cfde-bd50-3911-85fe-1fea5bfcf49e,PCP23049,733 CHAPIN ST,LUDLOW,MA,01056-1900,42.183577,-72.457812,413-583-3308,4003.959999999998,31
864966c4-767d-3973-b6df-7dc1581d4d30,PCP24037,450 N MAIN ST,SHARON,MA,02067-1172,42.108463,-71.185182,781-588-2311,6328.839999999996,49
c53c3c29-b1a0-3f1c-8d33-5fa4d8347567,PCP24176,1121 MAIN ST,WEYMOUTH,MA,02190-1567,42.206676,-70.94584499999998,781-682-7530,9557.839999999993,74
5ec449c0-7654-355d-9f8e-49c975d426b0,PRESCRIPTION ORTHOPEDIC AND SPORTS THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,781-838-8767,4649.7599999999975,36
26239710-f973-39dd-8728-3bc9b46f107f,PCP25135,83 HERRICK ST,BEVERLY,MA,01915-2757,42.556659,-70.84496,978-922-3000,4003.959999999998,31
5eeacb40-eaaa-3a42-b208-0b257414c2a0,PCP25231,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,413-625-9530,5812.199999999996,45
90e78970-c3ed-39a9-8b9a-97700d39d21b,PCP25388,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,508-994-9574,2195.7200000000003,17
e155878b-35e5-3f8d-98e6-51979b6c52e8,PCP25430,469 CHANDLER ST,WORCESTER,MA,01602-2529,42.269478,-71.807783,508-757-7430,3745.6399999999985,29
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,978-290-8889,25057.039999999975,194
74e94b82-37d7-3008-8c29-cca612f25946,PCP25646,27 CONGRESS,SALEM,MA,01970-5595,42.499248,-70.898204,781-820-3848,9557.839999999993,74
b3abd026-7e38-369d-837d-26d8ef20688d,PCP25722,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,617-666-4400,12011.87999999999,93
dfaae41a-b5b9-3d5e-899e-3ad9edb09f09,PCP25813,462 BOSTON ST,TOPSFIELD,MA,01983-1200,42.641379,-70.94344,978-887-2448,5037.239999999997,39
f6385e29-ec2f-3ed4-8937-0569a8c9d1ec,PCP25889,115 MILL ST,BELMONT,MA,02478-1041,42.395317,-71.180284,617-855-3674,6587.159999999995,51
2ca4c768-d310-39e2-9ac9-3156b43aab63,PCP25994,7 FEDERAL ST,DANVERS,MA,01923-3620,42.574174,-70.95051600000001,617-877-7263,4649.7599999999975,36
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,23894.599999999977,185
6250264e-f1a2-310f-86a4-f99a361fdb27,PCP26512,345 NEPONSET ST,CANTON,MA,02021-1940,42.175737,-71.125385,781-258-3587,7620.439999999994,59
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,413-566-8503,2970.6799999999994,23
504c29d0-6f98-3282-a3fe-962df55f7808,PCP26696,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,978-674-0271,8266.239999999994,64
fe9f4eff-e61d-3085-a562-e5006cd38fc0,PCP26895,2 OAK ST,MASHPEE,MA,02649-6310,41.617622999999995,-70.492713,774-238-8121,6716.319999999995,52
1061b2b7-0167-35bc-916a-3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,01880-1022,42.50436,-71.064061,781-621-8686,5683.039999999996,44
fedeff02-fcd0-3c21-a73e-d0d11a998ba4,PCP27454,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,978-468-3056,5037.239999999997,39
972b2688-fa8b-31ba-bcb5-2c172359c90f,PCP27677,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3768,42.503227,-71.201713,781-273-3399,5166.399999999997,40
5936c13a-e152-3932-8075-38b7f047f378,PCP27833,10 MAIN ST,NORTH ANDOVER,MA,01845-2410,42.673909,-71.091334,978-985-4083,5295.559999999997,41
b34ef270-b933-3be6-9dc0-8bc3819b7db8,PCP27881,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,978-452-37117,1162.44,9
717bd95a-c706-3226-ba67-c66eac8e3ae5,PCP27936,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-3348,3487.319999999999,27
d224247d-6fc0-395e-9bd2-b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,01720-5760,42.483953,-71.43849499999999,978-264-0060,8266.239999999994,64
a3d04652-1fc9-353b-966c-1cfb9d7136f3,PCP28176,239 CAUSEWAY ST,MEDFIELD,MA,02052-2900,42.184599,-71.305307,508-246-6493,4133.119999999998,32
7dd23b71-a0a7-3e4a-9198-a5798e490e9e,PCP28694,233 HARVARD ST,BROOKLINE,MA,02446-5074,42.323853,-71.142003,617-697-9252,4908.079999999997,38
66ebf1f2-1b43-3770-9572-c3702a95facf,PCP28779,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-484-1042,6070.519999999996,47
40b31ec9-f9fa-31aa-a969-696b0ed228cb,PCP28800,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-752-7514,9041.199999999993,70
a5816e38-d79c-359b-b920-84a4c3f4667a,PCP28807,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1416,42.262428,-70.79888299999999,781-383-0860,4003.959999999998,31
ad88ea68-1b6a-322b-9f8b-62dc31195ee1,PCP28938,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-465-0959,3228.999999999999,25
75f1d326-4bb6-35ae-a848-663150f0d4af,PCP29341,345 HANOVER ST,FALL RIVER,MA,02720-5421,41.725351,-71.094162,508-679-6950,8395.399999999994,65
585ccce5-aa28-30b3-9494-fe92005dced3,PCP29519,40 S ST,MARBLEHEAD,MA,01945-3274,42.495629,-70.83582,,4003.959999999998,31
1ca2afca-6817-3a22-81d7-70b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,02035-4022,42.061338,-71.245802,508-543-7160,4649.7599999999975,36
ee394632-cdfa-3709-ac47-eba10a419652,PCP29548,1236 MAIN ST,HOLYOKE,MA,01040-2955,42.211656,-72.642448,413-532-67771,6974.639999999995,54
0b7ad8b0-feb2-33a9-94c4-aadaf4a1022c,PCP29876,4238 WASHINGTON ST,ROSLINDALE,MA,02131-2517,42.33196,-71.020173,617-971-8650,3874.7999999999984,30
fafbeb88-4ef5-365a-83a1-e1cffd72c9e0,PCP30027,A BALANCED WAY,STOW,MA,01775-1035,42.429688,-71.512514,978-897-9797,6587.159999999995,51
5ebb2110-3a7b-32c6-adf5-60f42b27af76,PCP30214,123 UNION ST,EASTHAMPTON,MA,01027-4100,42.265435,-72.670813,413-527-1300,3099.8399999999992,24
21a098a1-7ffd-3ac3-a297-c11a67e45f94,PCP30463,10 CRANE AVE,EAST LONGMEADOW,MA,01028-2360,42.062378,-72.498111,860-810-8881,1162.44,9
ff76282f-7968-39c7-82f9-2d86c93990a6,PCP30512,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,508-757-0376,13303.479999999989,103
b5589064-b881-35e0-9cdb-49b0714ebd54,PCP30817,57 BEDFORD ST,LEXINGTON,MA,02420-4543,42.445221999999994,-71.23001500000001,781-861-1818,4262.279999999998,33
8a97561f-c559-3771-922d-8bcf6d9fe44c,PCP30956,92 HIGH ST,MEDFORD,MA,02155-3850,42.423844,-71.10923100000001,781-393-88894,16274.159999999985,126
c62ee46e-c5c3-3e77-82b5-eb6dae19d9af,PCP31055,54 NONSET PATH,ACTON,MA,01720-3418,42.483953,-71.43849499999999,978-263-3677,5941.359999999996,46
0cc09de6-0c92-36ea-9d3c-0460bd258822,PCP31197,80 WASHINGTON ST,NORWELL,MA,02061-1741,42.164569,-70.818844,781-329-5509,3874.7999999999984,30
f59df575-2846-3730-9552-111f42e3e2ea,PCP31463,94 PLEASANT ST,ARLINGTON,MA,02476-6533,42.418721999999995,-71.163912,781-646-4800,4262.279999999998,33
5ff8a939-3418-3d7a-a4ec-ee55177e937e,PCP31555,12 MECHANIC ST,FOXBORO,MA,02035-2075,42.064024,-71.248401,508-543-4108,6070.519999999996,47
d9f38152-255d-3619-a83f-45b56649563e,PCP31900,3 CONCORD AVE,CAMBRIDGE,MA,02138-3616,42.376043,-71.11868,617-576-0854,7103.799999999995,55
cfc28305-1a9c-3724-97ea-4524d6f4fd95,PCP32087,599 CANAL ST,LAWRENCE,MA,01840-1244,42.700272999999996,-71.161357,508-269-5100,2712.3599999999997,21
1fde85e4-d4ad-3df7-8b63-5da077f83680,PCP32099,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,913-909-9160,3616.4799999999987,28
8842f530-28b0-3643-8753-4dbed307a6ea,PCP32121,47 -49 CENTRAL ST,PEABODY,MA,01960-4375,42.534279,-70.969782,978-595-2108,3228.999999999999,25
c8305cda-e15b-36aa-9675-15c2153c4c6c,PCP32141,92 HIGH ST,MEDFORD,MA,02155-3850,42.423844,-71.10923100000001,781-393-88895,3745.6399999999985,29
bbb7dba7-0965-3932-b798-94335c6d2806,PCP32175,29 RIVER RD,PEPPERELL,MA,01463-1621,42.670643,-71.602858,978-448-6900,4133.119999999998,32
3582576d-ff8a-33be-8375-8664a2ccb3c1,PCP32214,17 HENSHAW ST,BRIGHTON,MA,02135-2905,42.33196,-71.020173,617-332-0205,9428.679999999993,73
f61f14cb-8061-3fa0-ab90-221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,01451-1649,42.504256,-71.588513,978-456-3181,3745.6399999999985,29
ffb04b03-e340-3911-934d-af74280692b9,PCP32390,132 MASS MOCA WAY,NORTH ADAMS,MA,01247-2446,42.675551,-73.11810899999999,413-664-4600,8266.239999999994,64
a73dc7d1-a1d7-3af6-aa90-af7ffda7b1af,PCP32708,17 CAMERON RD,WAYLAND,MA,01778-3101,42.360427,-71.361099,508-358-5918,4649.7599999999975,36
88b776b1-23b8-33b6-9b84-b5957ce4790b,PCP32843,80 UPLAND RD,SHARON,MA,02067-1748,42.108463,-71.185182,781-784-8372,3745.6399999999985,29
b1516ff8-952b-3f90-a485-e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,508-787-9713,3745.6399999999985,29
e876a3ad-58b1-3a77-83fa-dba55f82c01d,PCP33049,34 CHURCH ST,MATTAPOISETT,MA,02739-2626,41.661363,-70.812024,508-998-1115,8782.879999999994,68
ebcdaf96-50e8-340e-806f-04cfaca27857,PCP33080,715 OLD KINGS HWY,WELLFLEET,MA,02667-8013,41.916805,-70.0271,508-896-7790,5941.359999999996,46
789eb815-c0ab-31ca-8b84-0ce00727ad97,ADAMS PHYSICAL THERAPY  LLC,1 BERKSHIRE SQ,ADAMS,MA,01220-1300,42.62556,-73.119828,413-743-2600,4003.959999999998,31
301d5907-62a2-32bf-94c9-0db2811289cf,PCP33764,105 CHESTNUT ST,NEEDHAM,MA,02492-2520,42.281593,-71.242414,781-449-0094,3745.6399999999985,29
bfd96460-ae26-36a1-a682-e334b39a20d5,PCP33821,639 GRANITE ST,BRAINTREE,MA,02184-5370,42.205416,-71.00216800000003,617-960-7429,4133.119999999998,32
ef831c39-d039-3c01-8791-2c0344a389a8,PCP34056,11 STANDISH ST,DUXBURY,MA,02332-5028,42.044307,-70.70604499999999,781-934-2268,9299.519999999993,72
8fbdc477-d05c-3d67-96f1-4fbf1b08102d,KAREN HOLMES PHYSICAL THERAPY  LLC,191 ELM ST,SALISBURY,MA,01952-1814,42.844794,-70.841499,978-499-1870,7103.799999999995,55
dd43b798-6c99-3cdb-bd19-65f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,01254-0428,42.383497,-73.359187,413-698-8123,4649.7599999999975,36
7fdffaa8-9ba1-3785-8fbc-33c59e94497b,PCP34962,184 PLEASANT VALLEY ST,METHUEN,MA,01844-5817,42.742751,-71.178588,978-687-4383,4133.119999999998,32
713d7ecf-0b6d-3c97-86ef-ff2b91db6909,PCP34997,215 NEWBURY ST,PEABODY,MA,01960-2400,42.534279,-70.969782,978-535-6155,2712.3599999999997,21
5f3a820c-2d15-32cf-85d7-b7dbf71cf3c9,DARTMOUTH DERMATOLOGY ASSOCIATES  PC,368 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1257,41.56651,-70.958229,508-998-1994,4262.279999999998,33
7e2c9892-6f56-367d-ad66-fa2329f3ed26,PCP35264,372 CHANDLER ST,WORCESTER,MA,01602-3300,42.269478,-71.807783,508-752-4669,6845.479999999995,53
24b34675-1c17-3afe-bd01-0aaf3186ad4f,PCP35314,1751 BEACON ST,BROOKLINE,MA,02445-5349,42.323853,-71.142003,617-232-7566,645.8,5
86827dbd-3582-3fdc-8eb9-13f6b428d228,PCP35415,48 MAPLE AVE,SHREWSBURY,MA,01545-2938,42.284766999999995,-71.714228,508-831-7710,5295.559999999997,41
8803abc5-0a80-387a-8940-c55df4af1696,COMMUNITY CHIROPRACTIC OF GROTON INC.,300 MAIN ST,GROTON,MA,01450-1379,42.61176,-71.565269,978-448-9355,4649.7599999999975,36
f5ad3535-8419-39b9-9421-0ee7bc3b26b2,GREATER MILFORD NEUROLOGY  LLC,54 HOPEDALE ST,HOPEDALE,MA,01747-1700,42.123007,-71.53140400000001,508-473-4323,4262.279999999998,33
06244ffc-b6e7-30d6-890d-40cb84b5c5a9,PCP36196,205 WORCESTER CT,FALMOUTH,MA,02540-3920,41.594939000000004,-70.599243,508-450-9865,4003.959999999998,31
6f8ad572-8023-3796-8582-e3ebc6113fb7,PCP36211,26 JENNIFER ST,LITTLETON,MA,01460-1709,42.535931,-71.490569,781-640-0900,5683.039999999996,44
3b3ee74e-9535-3329-9b55-2ec5123323fc,PCP36293,233 AYER RD,HARVARD,MA,01451-1131,42.504256,-71.588513,978-772-2670,5037.239999999997,39
1ba1db44-8800-306d-abea-7e29954a65aa,ABSOLUTE HEALTH CHIROPRACTIC PC,46 S ST,WRENTHAM,MA,02093-1527,42.052671000000004,-71.356858,508-384-0944,10591.119999999992,82
1bb7b497-035a-3900-b573-c43417841279,NEPHROLOGY ASSSOCIATES OF THE MERRIMACK VALLEY PC,600 CLARK RD,TEWKSBURY,MA,01876-1699,42.612088,-71.227845,978-432-1811,6457.999999999995,50
3855814a-f632-3c38-86b2-a892a1b45284,PCP36518,27 GLEN ST,STOUGHTON,MA,02072-2481,42.119006,-71.10365,781-344-0998,5683.039999999996,44
dc34b00a-ed8c-3c95-9286-8612fa377810,PCP36576,119 WHITING ST,HINGHAM,MA,02043-3824,42.224319,-70.880673,780-740-8831,2066.5600000000004,16
502dd65a-e826-3bca-89bb-448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,781-767-4207,11236.919999999991,87
1adf4d50-f081-37cc-8241-5946f11f0858,PCP37218,9 EVERGREEN ST,MEDWAY,MA,02053-1515,42.156203000000005,-71.43034499999999,508-533-6794,9299.519999999993,72
fd7e071a-f849-3bab-9e17-cba7ab618780,PCP37422,6 TALL PINES DR,YARMOUTH PORT,MA,02675-2517,41.706920000000004,-70.221117,508-857-8901,3745.6399999999985,29
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,508-997-5636,5683.039999999996,44
b99591b9-4e95-368c-a797-58d9adc97ac6,KHOURY CHIROPRACTC  INC.,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,781-329-3344,5037.239999999997,39
4471b385-a75d-35a1-838a-30a0909de267,PCP37644,136 GARDNER ST,HAMILTON,MA,01936,42.626222999999996,-70.85723,978-969-3744,2712.3599999999997,21
b2aebfd5-e56f-330a-b1e6-c92fbb60ccfb,PAUL A. COURNOYER D.P.M.  P.C.,123 SUMMER ST,WORCESTER,MA,01608-1216,42.269478,-71.807783,508-363-6868,10461.959999999992,81
b31e375e-96dd-3a49-8fbf-563512101637,DEVITA CHIROPRACTIC OFFICE PC,271 GREAT RD,ACTON,MA,01720-4772,42.483953,-71.43849499999999,978-263-9336,4003.959999999998,31
01c02123-5d0f-3ef4-ae1c-cc91518f729a,PCP38777,421 BROADWAY,EVERETT,MA,02149-3435,42.405938,-71.054649,617-387-1904,6974.639999999995,54
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,4133.119999999998,32
